Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,PreferredDayOfWeek,PreferredHour,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,AvgLinesPerInvoice,SupportTicketsCount,SatisfactionScore,SpendingCategory,PreferredTimeOfDay,Region,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Churn,RegMonth,RegWeekday,RegIsWeekend,AccountAgeDays,RegSeason,IsNewClient,AvgBasketValue,CancellationRate,SpendingVolatility,EngagementScore,ProductsPerTransaction
1,101.55,12.69375,2.691579130229264,10.2,15.9,71,8.875,1,24,2,14,0.0,0.0,8,8,8.0,0,0,0.0,8,8.0,2.0,3.0,Medium,Après-midi,UK,Inconnu,Moyen,Modéré,Unknown,Active,1,12,0,0,368,hiver,0,50.775,0.0,0.19655529933212337,1.0,0.8888888888888888
6,1764.3600000000004,38.35565217391305,34.974554347231354,-50.400000000000006,129.38,999,21.717391304347824,-24,48,2,14,0.0,6.488888888888889,24,24,4.0,2,0,0.0434782608695652,46,7.666666666666667,1.0,1.0,High,Après-midi,UK,Inconnu,Grand,Explorateur,M,Active,0,11,1,0,395,automne,0,252.05142857142863,0.0425531914893617,0.8886793234343677,0.5,0.5106382978723404
13,7741.47,45.53805882352941,49.04616622788497,-19.8,272.0,3943,23.194117647058825,-4,108,3,15,0.0,0.5976331360946746,99,100,7.615384615384615,11,0,0.0647058823529411,170,13.076923076923077,4.0,1.0,VIP,Après-midi,UK,Inconnu,Grand,Explorateur,Unknown,Active,1,8,5,1,496,été,0,552.9621428571429,0.06432748538011696,1.0538936833155463,0.2,0.5789473684210527
50,16389.74,22.118407557354928,16.654215419661274,-20.8,178.20000000000002,9454,12.758434547908232,-12,96,2,13,0.0553306342780027,0.4743243243243243,233,246,4.66,21,0,0.0283400809716599,741,14.82,0.0,2.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,M,Active,0,11,5,1,398,automne,0,321.36745098039216,0.02830188679245283,0.7203876555227038,2.0,0.3140161725067385
41,5656.75,18.48611111111111,13.850907820424943,-19.9,163.2,2581,8.434640522875817,-3,64,3,10,0.0620915032679738,1.147540983606557,184,186,4.487804878048781,4,0,0.0130718954248366,306,7.463414634146342,1.0,1.0,VIP,Matin,UK,Semaine,Moyen,Explorateur,M,Active,0,11,4,0,406,automne,0,134.6845238095238,0.013029315960912053,0.7108092395371318,0.5,0.5993485342019544
2,287.59000000000003,11.5036,9.749326421177344,2.25,30.6,239,9.56,1,72,4,10,0.0,14.625,25,25,12.5,0,0,0.0,25,12.5,2.0,4.0,Medium,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,0,7,4,0,539,été,0,95.86333333333334,0.0,0.7797215538866681,1.3333333333333333,0.9615384615384616
19,2781.5,13.05868544600939,14.25893189652838,-29.9,75.0,2094,9.830985915492958,-16,60,1,13,0.0751173708920187,1.3349056603773586,72,71,3.789473684210526,4,0,0.0187793427230046,213,11.210526315789474,0.0,5.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,F,Active,0,12,3,0,729,hiver,0,139.075,0.018691588785046728,1.0142436112741842,5.0,0.3364485981308411
3,243.69000000000003,27.07666666666667,23.92909108177743,-12.75,50.400000000000006,143,15.88888888888889,-1,24,2,15,0.0,35.875,9,9,3.0,1,0,0.1111111111111111,9,3.0,1.0,3.0,Medium,Après-midi,UK,Inconnu,Grand,Modéré,F,Pending,0,10,1,0,451,automne,0,60.92250000000001,0.1,0.8522767807827647,1.5,0.9
1,357.94999999999993,5.342537313432834,5.06367256328172,0.85,29.95,155,2.313432835820896,1,12,2,15,0.0,0.0,64,64,64.0,0,0,0.0,67,67.0,0.0,5.0,Medium,Après-midi,UK,Inconnu,Petit,Explorateur,F,Active,1,8,2,0,499,été,0,178.97499999999997,0.0,0.7983670119775865,5.0,0.9411764705882353
2,538.8100000000001,28.35842105263158,30.674277726379927,9.95,122.04,159,8.368421052631579,1,36,1,9,0.0,3.388888888888889,16,16,8.0,0,0,0.0,19,9.5,2.0,5.0,High,Matin,UK,Inconnu,Moyen,Modéré,F,Active,1,9,4,0,469,automne,0,179.60333333333335,0.0,1.044820416990048,1.6666666666666667,0.8
9,2070.9700000000003,15.5712030075188,8.063297791169678,-5.95,51.0,1626,12.225563909774436,-2,48,0,13,0.1203007518796992,2.765151515151515,117,117,13.0,3,0,0.0225563909774436,133,14.77777777777778,2.0,4.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,M,Active,0,9,6,1,474,automne,0,207.09700000000004,0.022388059701492536,0.4865849381913397,1.3333333333333333,0.8731343283582089
4,1388.81,30.86244444444444,22.47097250348825,9.9,70.8,477,10.6,2,24,2,15,0.0,8.386363636363637,36,36,9.0,0,0,0.0,45,11.25,3.0,5.0,High,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,2,5,1,692,hiver,0,277.762,0.0,0.7052494840020446,1.25,0.782608695652174
3,357.77,39.75222222222222,28.00574127646766,10.4,90.0,235,26.11111111111111,3,72,2,15,0.0,39.0,8,8,2.6666666666666665,0,0,0.0,9,3.0,2.0,5.0,Medium,Après-midi,UK,Inconnu,Grand,Modéré,Unknown,Active,0,12,0,0,375,hiver,0,89.4425,0.0,0.6872199784284673,1.6666666666666667,0.8
41,25748.35,117.57237442922376,185.71522702617065,-46.5,1383.12,12804,58.465753424657535,-20,504,3,10,0.0228310502283105,1.6330275229357798,40,40,0.975609756097561,22,0,0.1004566210045662,219,5.341463414634147,0.0,4.0,VIP,Matin,UK,Semaine,Grand,Explorateur,F,Active,0,12,4,0,735,hiver,0,613.0559523809524,0.1,1.566260504777398,4.0,0.18181818181818182
16,4748.45,18.40484496124031,20.305655481377563,-8.25,250.0,1767,6.848837209302325,-5,50,2,12,0.2441860465116279,1.303501945525292,186,186,11.625,2,0,0.0077519379844961,258,16.125,1.0,4.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,F,Active,0,12,1,0,381,hiver,0,279.3205882352941,0.007722007722007722,1.0464219385383677,2.0,0.7181467181467182
11,1407.2900000000002,13.663009708737864,21.216575920586774,-130.0,130.0,1157,11.233009708737864,-2,48,1,10,0.0,2.215686274509804,83,83,7.545454545454546,6,0,0.058252427184466,103,9.363636363636363,1.0,1.0,High,Matin,UK,Inconnu,Moyen,Explorateur,F,Suspended,1,12,4,0,378,hiver,0,117.27416666666669,0.057692307692307696,1.4469455004141176,0.5,0.7980769230769231
8,452.63000000000005,12.233243243243244,19.663950385025505,-35.400000000000006,50.400000000000006,176,4.756756756756757,-12,25,3,10,0.0,8.055555555555555,18,18,2.25,8,0,0.2162162162162162,37,4.625,4.0,5.0,Medium,Matin,UK,Inconnu,Petit,Modéré,Unknown,Active,0,11,3,0,414,automne,0,50.29222222222223,0.21052631578947367,1.485950951220194,1.0,0.47368421052631576
20,7276.9,44.37134146341463,40.77111211955727,8.5,272.0,2488,15.170731707317072,2,100,2,10,0.1890243902439024,2.147239263803681,66,67,3.3,0,0,0.0,164,8.2,0.0,0.0,VIP,Matin,UK,Semaine,Grand,Explorateur,M,Active,0,7,2,0,520,été,0,346.5190476190476,0.0,0.898609360105282,0.0,0.4
1,311.81,14.17318181818182,5.99713533706571,5.04,25.200000000000003,313,14.227272727272728,2,36,2,16,0.0,0.0,22,22,22.0,0,0,0.0,22,22.0,2.0,10.0,Medium,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,1,12,3,0,750,hiver,0,155.905,0.0,0.39524573085121956,3.3333333333333335,0.9565217391304348
13,2655.2200000000003,17.241688311688314,11.515352968698732,-17.34,63.75,1482,9.623376623376624,-6,25,0,17,0.0,2.2222222222222223,111,113,8.538461538461538,11,0,0.0714285714285714,154,11.846153846153848,0.0,2.0,VIP,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,3,0,0,655,printemps,0,189.65857142857143,0.07096774193548387,0.6312657453597812,2.0,0.7161290322580646
1,205.86,14.704285714285714,4.704480212088693,5.04,23.4,74,5.285714285714286,1,12,2,16,0.0,0.0,14,14,14.0,0,0,0.0,14,14.0,1.0,4.0,Medium,Après-midi,UK,Inconnu,Moyen,Modéré,Unknown,Active,1,10,1,0,430,automne,0,102.93,0.0,0.2995666468172551,2.0,0.9333333333333333
128,11713.85,4.210585909417685,7.45829292703506,-55.1,139.29999999999998,5978,2.1488138030194106,-38,96,2,12,0.1373112868439971,0.1172240201366415,832,839,6.5,82,0,0.0294751976994967,2782,21.734375,1.0,5.0,VIP,Midi,UK,Semaine,Petit,Explorateur,M,Active,0,11,2,0,401,automne,0,90.80503875968992,0.029464606539705354,1.4313731808077166,2.5,0.29895795903701045
2,180.85,18.085,3.396898094831028,12.6,22.5,61,6.1,2,10,2,13,0.0,27.11111111111111,10,10,5.0,0,0,0.0,10,5.0,2.0,1.0,Medium,Midi,UK,Inconnu,Moyen,Modéré,Unknown,Active,1,2,1,0,689,hiver,0,60.28333333333333,0.0,0.1779878488253093,0.3333333333333333,0.9090909090909091
12,2247.51,15.716853146853149,5.708313731863454,5.04,35.400000000000006,1324,9.258741258741258,1,25,3,9,0.0279720279720279,1.0633802816901408,132,130,11.0,0,0,0.0,143,11.916666666666666,3.0,5.0,VIP,Matin,UK,Semaine,Moyen,Explorateur,M,Suspended,1,5,0,0,599,printemps,0,172.88538461538462,0.0,0.3414705914873704,1.25,0.9166666666666666
20,6703.300000000001,51.56384615384616,73.19332074818502,-4.2,244.08,2640,20.307692307692307,-2,96,2,14,0.1,2.736434108527132,78,79,3.9,4,0,0.0307692307692307,130,6.5,1.0,2.0,VIP,Après-midi,UK,Semaine,Grand,Explorateur,F,Active,0,12,1,0,374,hiver,0,319.20476190476194,0.030534351145038167,1.3924650896732254,1.0,0.5954198473282443
1,102.79,3.671071428571429,2.630702397805595,0.85,12.75,71,2.5357142857142856,1,14,2,17,0.0,0.0,28,28,28.0,0,0,0.0,28,28.0,2.0,3.0,Medium,Après-midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,1,12,4,0,371,hiver,0,51.395,0.0,0.5631903596494889,1.0,0.9655172413793104
18,8689.39,53.971366459627326,91.07089621894096,-144.33,612.0,2194,13.627329192546584,-20,96,4,10,0.0683229813664596,2.23125,98,98,5.444444444444445,6,0,0.0372670807453416,161,8.944444444444445,1.0,2.0,VIP,Matin,UK,Semaine,Moyen,Explorateur,M,Active,0,12,2,0,380,hiver,0,457.33631578947364,0.037037037037037035,1.6566969694272788,1.0,0.6049382716049383
15,6423.599999999999,81.31139240506329,83.39076401134197,-55.8,406.8,1665,21.075949367088608,-12,192,3,9,0.0379746835443038,4.6923076923076925,42,42,2.8,1,0,0.0126582278481012,79,5.266666666666667,0.0,4.0,VIP,Matin,UK,Semaine,Grand,Explorateur,Unknown,Active,0,4,0,0,613,printemps,0,401.47499999999997,0.0125,1.013113271137086,4.0,0.525
6,1400.34,23.734576271186445,16.43983988952509,9.96,93.6,841,14.254237288135592,2,144,0,8,0.2203389830508474,6.189655172413793,35,35,5.833333333333333,0,0,0.0,59,9.833333333333334,2.0,5.0,High,Matin,UK,Semaine,Moyen,Explorateur,M,Active,0,2,1,0,682,hiver,0,200.04857142857142,0.0,0.6646501524538354,1.6666666666666667,0.5833333333333334
8,1053.94,9.758703703703704,7.592635277256777,-12.9,35.400000000000006,555,5.138888888888889,-4,32,2,12,0.287037037037037,0.8411214953271028,89,89,11.125,3,0,0.0277777777777777,108,13.5,5.0,4.0,High,Midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,1,2,3,0,687,hiver,0,117.10444444444445,0.027522935779816515,0.7057202695007763,0.6666666666666666,0.8165137614678899
17,4063.1,18.72396313364056,10.744982892913557,-5.9,71.4,2061,9.497695852534562,-2,30,2,12,0.1751152073732718,1.6574074074074074,117,117,6.882352941176471,3,0,0.0138248847926267,217,12.764705882352942,3.0,0.0,VIP,Midi,UK,Semaine,Moyen,Explorateur,F,Active,0,10,4,0,427,automne,0,225.72777777777776,0.013761467889908258,0.5447679464877552,0.0,0.536697247706422
1,303.97,16.88722222222222,2.5746383082484914,10.2,19.9,93,5.166666666666667,1,12,3,9,0.0,0.0,18,18,18.0,0,0,0.0,18,18.0,2.0,5.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,M,Active,1,12,4,0,371,hiver,0,151.985,0.0,0.14393729089192425,1.6666666666666667,0.9473684210526315
1,38.1,12.7,4.330127018922195,10.2,17.700000000000003,30,10.0,6,12,3,9,0.0,0.0,3,3,3.0,0,0,0.0,3,3.0,3.0,0.0,Low,Matin,UK,Inconnu,Moyen,Spécialisé,M,Active,1,10,5,1,433,automne,0,19.05,0.0,0.3160676656147588,0.0,0.75
8,2628.93,6.380898058252427,5.092401755480181,-8.45,50.400000000000006,1973,4.788834951456311,-5,30,0,11,0.0,0.8004866180048662,236,236,29.5,1,0,0.0024271844660194,412,51.5,0.0,0.0,VIP,Matin,UK,Inconnu,Petit,Explorateur,Unknown,Active,0,11,4,0,406,automne,0,292.1033333333333,0.002421307506053269,0.6899433802349395,0.0,0.5714285714285714
1,208.97,12.292352941176471,6.298406077544307,5.04,30.0,197,11.588235294117649,1,24,3,9,0.0,0.0,17,17,17.0,0,0,0.0,17,17.0,3.0,3.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,M,Active,1,10,6,1,432,automne,0,104.485,0.0,0.4738368071790645,0.75,0.9444444444444444
7,1290.0099999999998,37.94147058823529,44.22038095393605,-9.3,183.6,377,11.088235294117649,-2,48,3,11,0.0,10.969696969696969,22,22,3.142857142857143,2,0,0.0588235294117647,34,4.857142857142857,0.0,5.0,High,Matin,UK,Inconnu,Moyen,Explorateur,M,Active,0,6,2,0,569,été,0,161.25124999999997,0.05714285714285714,1.1355601184536566,5.0,0.6285714285714286
1,244.08,244.08,0.0,244.08,244.08,72,72.0,72,72,3,10,0.0,,1,1,1.0,0,0,0.0,1,1.0,2.0,10.0,Medium,Matin,UK,Inconnu,Grand,Spécialisé,F,Active,1,1,5,1,727,hiver,0,122.04,0.0,0.0,3.3333333333333335,0.5
7,4912.409999999999,104.51936170212764,100.2015244265765,-124.95,356.40000000000003,2307,49.08510638297872,-36,256,1,9,0.1702127659574468,7.543478260869565,24,25,3.4285714285714284,2,0,0.0425531914893617,47,6.714285714285714,999.0,5.0,VIP,Matin,UK,Semaine,Grand,Explorateur,Unknown,Suspended,0,11,4,0,420,automne,0,614.0512499999999,0.041666666666666664,0.9496032084560656,0.005,0.5
27,8574.11,31.99294776119403,25.38744606828186,-20.0,162.72,6613,24.67537313432836,-16,192,3,14,0.0410447761194029,1.3408239700374531,88,92,3.259259259259259,16,0,0.0597014925373134,268,9.925925925925926,2.0,2.0,VIP,Après-midi,UK,Semaine,Grand,Explorateur,F,Active,0,9,0,0,473,automne,0,306.2182142857143,0.05947955390334572,0.7694809888476324,0.6666666666666666,0.3271375464684015
15,4690.31,35.00231343283582,34.41482256094053,7.800000000000001,237.6,3850,28.73134328358209,2,600,1,10,0.0820895522388059,2.7518796992481205,95,96,6.333333333333333,0,0,0.0,134,8.933333333333334,2.0,1.0,VIP,Matin,UK,Semaine,Grand,Explorateur,M,Active,0,9,3,0,470,automne,0,293.144375,0.0,0.9559058649145745,0.3333333333333333,0.7037037037037037
1,350.05999999999995,35.00599999999999,27.228325202504344,7.800000000000001,102.0,298,29.8,10,72,3,10,0.0,0.0,10,10,10.0,0,0,0.0,10,10.0,5.0,5.0,Medium,Matin,UK,Inconnu,Grand,Modéré,M,Active,1,11,1,0,402,automne,0,175.02999999999997,0.0,0.7562163306811184,0.8333333333333334,0.9090909090909091
49,18740.92,35.29363465160075,74.53314066081197,-229.95,876.0,7965,15.0,-21,100,3,9,0.0018832391713747,0.6641509433962264,152,155,3.1020408163265305,71,0,0.1337099811676083,531,10.83673469387755,1.0,4.0,VIP,Matin,Europe continentale,Semaine,Grand,Explorateur,M,Active,0,6,4,0,931,été,0,374.81839999999994,0.13345864661654136,2.053614673104245,2.0,0.2857142857142857
17,6745.360000000001,16.29314009661836,10.112820467885134,-12.5,71.4,4978,12.02415458937198,-2,100,4,10,0.0338164251207729,0.8547215496368039,230,230,13.529411764705882,4,0,0.0096618357487922,414,24.352941176470587,3.0,2.0,VIP,Matin,UK,Semaine,Moyen,Explorateur,M,Active,0,6,0,0,557,été,0,374.74222222222227,0.00963855421686747,0.5847879801692394,0.5,0.5542168674698795
23,5845.4400000000005,18.61605095541401,26.89281649889802,-179.39999999999998,250.0,3839,12.226114649681527,-21,80,4,10,0.0477707006369426,1.1277955271565496,223,225,9.695652173913045,10,0,0.0318471337579617,314,13.652173913043478,0.0,4.0,VIP,Matin,UK,Semaine,Moyen,Explorateur,F,Active,0,1,4,0,700,hiver,0,243.56000000000003,0.031746031746031744,1.3709597594349454,4.0,0.707936507936508
8,2423.07,17.68664233576642,11.336565531718998,-29.9,54.08,1323,9.656934306569344,-24,48,1,13,0.0,2.647058823529412,111,112,13.875,2,0,0.0145985401459854,137,17.125,0.0,4.0,VIP,Midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,2,0,0,690,hiver,0,269.23,0.014492753623188406,0.6066668012380532,4.0,0.8043478260869565
8,958.9,17.123214285714287,15.265406418333026,-12.75,76.5,232,4.142857142857143,-2,12,3,10,0.0,3.272727272727273,40,41,5.0,8,0,0.1428571428571428,56,7.0,2.0,3.0,High,Matin,UK,Inconnu,Petit,Explorateur,M,Active,1,9,6,1,460,automne,0,106.54444444444444,0.14035087719298245,0.8423123060662621,1.0,0.7017543859649122
10,3172.04,16.607539267015706,8.2241361547503,-15.9,62.400000000000006,1933,10.12041884816754,-2,48,4,11,0.0,1.894736842105263,124,126,12.4,5,0,0.0261780104712041,191,19.1,4.0,1.0,VIP,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,0,10,5,1,447,automne,0,288.36727272727273,0.026041666666666668,0.4670803813089667,0.2,0.6458333333333334
10,1414.99,14.438673469387757,14.14226535446836,-3.75,75.0,659,6.724489795918367,-1,48,1,11,0.0,3.680412371134021,73,73,7.3,2,0,0.0204081632653061,98,9.8,0.0,4.0,High,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,0,1,6,1,719,hiver,0,128.63545454545454,0.020202020202020204,0.9160285294270941,4.0,0.7373737373737373
22,4161.14,8.778776371308018,12.23376686783441,-15.0,102.0,3810,8.037974683544304,-5,96,3,11,0.1624472573839662,0.7441860465116279,285,288,12.954545454545457,2,0,0.0042194092827004,474,21.545454545454547,0.0,2.0,VIP,Matin,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,10,3,0,449,automne,0,180.91913043478263,0.004210526315789474,1.2510529337524885,2.0,0.6
16,4389.81,23.728702702702705,17.656599500372906,-16.5,179.0,2124,11.48108108108108,-10,100,3,14,0.1027027027027027,1.8695652173913044,137,137,8.5625,2,0,0.0108108108108108,185,11.5625,1.0,1.0,VIP,Après-midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,6,5,1,559,été,0,258.22411764705885,0.010752688172043012,0.714012365009473,0.5,0.7365591397849462
1,106.2,106.2,0.0,106.2,106.2,36,36.0,36,36,3,11,0.0,,1,1,1.0,0,0,0.0,1,1.0,2.0,2.0,Medium,Matin,UK,Inconnu,Grand,Spécialisé,Unknown,Pending,1,2,3,0,687,hiver,0,53.1,0.0,0.0,0.6666666666666666,0.5
2,1522.75,16.733516483516482,4.739304537265726,7.800000000000001,31.6,855,9.395604395604396,2,24,3,11,0.0,1.7777777777777777,88,88,44.0,0,0,0.0,91,45.5,2.0,4.0,High,Matin,UK,Inconnu,Moyen,Explorateur,M,Active,1,9,2,0,471,automne,0,507.5833333333333,0.0,0.26725125508361336,1.3333333333333333,0.9565217391304348
3,1567.4799999999998,18.66047619047619,7.041915625319937,2.88,39.6,710,8.452380952380953,2,25,1,8,0.0,4.120481927710843,70,70,23.33333333333333,0,0,0.0,84,28.0,0.0,1.0,High,Matin,UK,Inconnu,Moyen,Explorateur,M,Active,0,3,3,0,666,printemps,0,391.86999999999995,0.0,0.3581762495015833,1.0,0.8235294117647058
13,4592.47,15.781683848797252,19.46556603204694,-29.700000000000003,146.25,2125,7.302405498281787,-6,60,3,13,0.0,1.2379310344827583,135,140,10.384615384615383,5,0,0.0171821305841924,291,22.384615384615383,1.0,5.0,VIP,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,11,2,0,408,automne,0,328.03357142857146,0.017123287671232876,1.1599292542650328,2.5,0.4623287671232877
3,-95.92999999999998,-3.0945161290322574,91.14179435870642,-403.2000000000001,102.0,-303,-9.774193548387096,-192,48,1,11,0.0,2.7,31,31,10.333333333333334,6,0,0.1935483870967742,31,10.333333333333334,3.0,4.0,Low,Matin,UK,Inconnu,Petit,Explorateur,M,Active,1,6,4,0,553,été,0,-23.982499999999995,0.1875,22.259478650594023,1.0,0.96875
8,1780.7699999999998,22.830384615384613,13.044509462715611,-30.0,62.5,861,11.038461538461538,-24,40,2,13,0.0,3.493506493506493,62,62,7.75,1,0,0.0128205128205128,78,9.75,2.0,4.0,High,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,1,12,6,1,376,hiver,0,197.86333333333332,0.012658227848101266,0.5473897997556544,1.3333333333333333,0.7848101265822784
10,2000.86,24.70197530864197,12.442561976915474,9.36,63.6,1232,15.209876543209877,2,48,4,10,0.1111111111111111,4.55,50,50,5.0,0,0,0.0,81,8.1,4.0,3.0,VIP,Matin,UK,Semaine,Grand,Explorateur,Unknown,Active,0,6,3,0,568,été,0,181.89636363636362,0.0,0.48410917166867784,0.6,0.6097560975609756
2,340.93,20.05470588235294,10.9132030802413,10.08,47.7,139,8.176470588235293,1,24,4,15,0.0,12.3125,17,17,8.5,0,0,0.0,17,8.5,1.0,2.0,Medium,Après-midi,UK,Inconnu,Moyen,Modéré,Unknown,Suspended,1,12,6,1,390,hiver,0,113.64333333333333,0.0,0.5183260759480962,1.0,0.9444444444444444
20,6135.38,30.22354679802956,32.21740325517348,-5.04,252.0,5374,26.47290640394089,-12,144,2,12,0.0443349753694581,1.7722772277227723,86,88,4.3,1,0,0.0049261083743842,203,10.15,3.0,5.0,VIP,Midi,UK,Semaine,Grand,Explorateur,Unknown,Active,0,12,5,1,391,hiver,0,292.1609523809524,0.004901960784313725,1.0318303510992108,1.25,0.4215686274509804
1,127.08,6.051428571428572,4.855696948651435,0.85,20.8,122,5.809523809523809,1,48,3,12,0.0,0.0,21,21,21.0,0,0,0.0,21,21.0,1.0,1.0,Medium,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,1,10,4,0,434,automne,0,63.54,0.0,0.6886118039011354,0.5,0.9545454545454546
1,207.5,23.05555555555556,21.5289840163854,10.2,79.95,54,6.0,1,12,3,12,0.0,0.0,9,9,9.0,0,0,0.0,9,9.0,3.0,0.0,Medium,Midi,UK,Inconnu,Moyen,Modéré,Unknown,Active,1,10,2,0,429,automne,0,103.75,0.0,0.8949693124594391,0.0,0.9
7,1064.11,8.581532258064517,9.178108989599504,0.39,60.0,559,4.508064516129032,1,48,1,12,0.1854838709677419,2.796747967479675,88,88,12.571428571428571,0,0,0.0,124,17.714285714285715,1.0,4.0,High,Midi,UK,Semaine,Petit,Explorateur,F,Active,0,10,5,1,426,automne,0,133.01375,0.0,0.9578957459413173,2.0,0.704
2,318.05,18.708823529411767,10.704514749833912,-7.95,39.6,143,8.411764705882353,-1,24,3,12,0.0,8.1875,16,16,8.0,1,0,0.0588235294117647,17,8.5,1.0,5.0,Medium,Midi,UK,Inconnu,Moyen,Modéré,M,Active,1,11,1,0,416,automne,0,106.01666666666667,0.05555555555555555,0.543133116690573,2.5,0.8888888888888888
2,363.65,16.529545454545453,5.461284932768397,9.95,25.5,93,4.227272727272728,1,16,3,12,0.0,10.61904761904762,19,19,9.5,0,0,0.0,22,11.0,1.0,4.0,Medium,Midi,UK,Inconnu,Petit,Modéré,Unknown,Active,1,3,0,0,648,printemps,0,121.21666666666665,0.0,0.3115474355527155,2.0,0.8260869565217391
11,3542.51,13.572835249042146,6.099959931115471,-2.55,33.2,3105,11.89655172413793,-3,50,4,16,0.1111111111111111,1.3846153846153846,122,127,11.090909090909092,2,0,0.0076628352490421,261,23.727272727272727,3.0,2.0,VIP,Après-midi,UK,Semaine,Moyen,Explorateur,M,Active,0,4,2,0,611,printemps,0,295.2091666666667,0.007633587786259542,0.41858429240915307,0.5,0.46564885496183206
19,4788.77,27.208920454545456,20.61559934957525,-13.2,98.1,2967,16.857954545454547,-8,60,0,12,0.1477272727272727,1.9657142857142853,46,48,2.421052631578948,3,0,0.0170454545454545,176,9.263157894736842,2.0,1.0,VIP,Midi,UK,Semaine,Grand,Explorateur,F,Active,0,10,0,0,438,automne,0,239.43850000000003,0.01694915254237288,0.7308184438604897,0.3333333333333333,0.2598870056497175
7,1147.37,15.298266666666668,8.47856651788486,-17.0,34.68,745,9.933333333333334,-4,36,3,12,0.0,4.702702702702703,68,68,9.714285714285714,4,0,0.0533333333333333,75,10.714285714285714,2.0,5.0,High,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,4,1,0,633,printemps,0,143.42125,0.05263157894736842,0.520212774234777,1.6666666666666667,0.8947368421052632
